RowID,OrderID,ProductID,Sales,Quantity,Profit
2169,US-2012-135034,OFF-AR-10004772,24,3,-8
1348,US-2012-119991,OFF-AP-10003043,73,2,-32
1349,US-2012-119991,OFF-LA-10002401,28,6,4
1347,US-2012-119991,OFF-PA-10002360,109,8,-69
4391,US-2012-157105,OFF-AR-10000833,41,2,-26
4393,US-2012-157105,OFF-PA-10003517,68,6,-15
4392,US-2012-157105,OFF-SU-10001133,45,3,-19
843,MX-2012-161795,OFF-EN-10004012,26,3,4
7286,US-2012-135671,OFF-BI-10004654,12,1,-3
1744,MX-2012-143490,OFF-AR-10003096,56,3,-12
1745,MX-2012-143490,OFF-FA-10001877,33,6,-11
1743,MX-2012-143490,OFF-LA-10003422,46,9,6
9790,US-2012-126284,OFF-FA-10002782,9,2,-1
9788,US-2012-126284,OFF-LA-10001469,32,9,3
9789,US-2012-126284,OFF-SU-10000192,50,3,-3
6593,US-2012-164014,OFF-BI-10000124,20,4,2
6591,US-2012-164014,OFF-SU-10000705,19,1,-4
9371,US-2012-103814,OFF-AP-10002625,111,1,-41
9368,US-2012-103814,OFF-BI-10002841,82,4,-37
9369,US-2012-103814,OFF-EN-10004525,19,2,-3
9367,US-2012-103814,OFF-LA-10002972,11,3,-1
9366,US-2012-103814,OFF-LA-10000116,5,2,1
4862,US-2012-153164,OFF-SU-10003749,45,3,-11
8631,MX-2012-138135,OFF-BI-10000124,66,13,5
4926,US-2013-147991,OFF-SU-10002423,39,2,-14
5981,US-2013-159660,OFF-AR-10000082,22,2,-11
5978,US-2013-159660,OFF-BI-10002126,2,1,-1
5980,US-2013-159660,OFF-FA-10003892,11,2,-3
5982,US-2013-159660,OFF-PA-10003718,16,3,1
32,US-2013-167129,OFF-AP-10000023,152,5,-99
31,US-2013-167129,OFF-AR-10002055,19,2,3
34,US-2013-167129,OFF-AR-10000404,10,1,-1
28,US-2013-167129,OFF-BI-10003709,141,7,-73
29,US-2013-167129,OFF-FA-10003529,22,4,-3
5527,MX-2013-166149,OFF-SU-10000164,83,6,6
2325,MX-2013-142321,OFF-FA-10004186,27,5,1
4089,US-2013-107104,OFF-PA-10002033,63,3,-5
9747,US-2013-162600,OFF-BI-10002799,11,2,-6
9752,US-2013-162600,OFF-BI-10000517,27,4,4
9754,US-2013-162600,OFF-BI-10003503,11,3,-1
9746,US-2013-162600,OFF-FA-10003007,12,2,-3
9750,US-2013-162600,OFF-PA-10002522,36,3,-16
9748,US-2013-162600,OFF-PA-10002488,17,2,-6
5840,US-2013-154025,OFF-AR-10003685,42,2,-13
5837,US-2013-154025,OFF-BI-10002517,32,5,-1
5842,US-2013-154025,OFF-EN-10000338,73,5,12
5841,US-2013-154025,OFF-LA-10004576,14,4,-7
6697,US-2013-108343,OFF-FA-10004920,7,1,-1
1023,US-2013-128650,OFF-BI-10001254,39,2,-12
5935,US-2014-168760,OFF-LA-10004312,14,4,-9
3841,US-2014-128118,OFF-FA-10000087,27,4,-6
3842,US-2014-128118,OFF-SU-10002993,51,3,-27
7421,MX-2014-123981,OFF-SU-10003892,45,3,8
2849,US-2014-142832,OFF-PA-10001708,62,5,-20
7256,US-2014-100062,OFF-PA-10003640,108,6,-27
7610,US-2014-124716,OFF-BI-10000335,12,1,-3
9611,US-2014-110611,OFF-LA-10004538,18,4,-1
8214,US-2014-150665,OFF-BI-10001533,39,2,-22
5372,US-2014-153213,OFF-LA-10004318,17,4,-11
3495,US-2014-169740,OFF-BI-10003373,118,6,-24
3496,US-2014-169740,OFF-FA-10004516,17,3,-11
8781,MX-2014-159597,OFF-FA-10001337,3,1,0
2941,US-2014-163741,OFF-PA-10000591,60,3,-26
2942,US-2014-163741,OFF-SU-10002550,61,7,-3
8091,US-2014-118164,OFF-AR-10002346,21,2,-6
8090,US-2014-118164,OFF-LA-10000633,23,7,-14
4749,US-2014-134292,OFF-PA-10000781,30,3,0
3891,US-2014-164476,OFF-FA-10000475,12,2,-4
3890,US-2014-164476,OFF-LA-10002972,11,3,-1
20613,ID-2011-61876,FUR-TA-10004050,203,4,-304
20615,ID-2011-61876,TEC-MA-10000684,25,1,-21
48383,TU-2011-3450,TEC-KON-10000091,20,1,-10
48384,TU-2011-3450,TEC-MOT-10002372,52,1,-64
45546,TU-2011-2420,FUR-DEF-10002865,14,2,-4
42940,TU-2011-4730,TEC-BRO-10000463,105,1,-45
42939,TU-2011-4730,TEC-EPS-10003962,408,6,-265
44057,NI-2011-320,FUR-HAR-10003124,22,1,-35
50162,NI-2011-700,FUR-ADV-10004159,65,2,-128
50161,NI-2011-700,TEC-ENE-10000690,25,1,-31
50164,NI-2011-700,TEC-SAN-10000235,77,1,-72
43282,NI-2011-8500,FUR-ELD-10003802,66,4,-93
43280,NI-2011-8500,TEC-BRO-10004328,96,1,-80
48110,NI-2011-6340,FUR-ADV-10004395,50,4,-34
48109,NI-2011-6340,TEC-KON-10001507,53,1,-74
48107,NI-2011-6340,TEC-APP-10000530,50,1,-63
46530,TU-2011-8450,FUR-IKE-10003642,115,2,-164
45963,TU-2011-7510,FUR-OFF-10004495,137,2,-89
14324,ES-2011-4228024,FUR-CH-10001802,258,5,-310
22222,ID-2011-35885,FUR-BO-10001934,873,3,-131
22221,ID-2011-35885,TEC-MA-10002633,150,1,-132
44962,NI-2011-8040,FUR-HAR-10001144,38,2,-31
47181,NI-2011-4760,FUR-SAF-10000265,117,1,-206
47183,NI-2011-4760,TEC-PAN-10001593,15,1,-28
47272,NI-2012-390,TEC-MEM-10000263,19,2,-23
47271,NI-2012-390,TEC-CAN-10000030,96,1,-191
10905,IT-2012-1819598,TEC-MA-10001139,147,2,-32
47439,TU-2012-100,FUR-SAU-10003188,60,1,-33
50249,TU-2012-7960,FUR-ELD-10003802,44,2,-35
49254,NI-2012-7340,FUR-TEN-10000296,49,4,-93
45617,NI-2012-2640,FUR-IKE-10000649,219,2,-270
13817,ES-2012-3241112,FUR-CH-10000685,823,2,247
49423,TU-2012-2520,TEC-HP -10003248,239,2,-328
49422,TU-2012-2520,TEC-CIS-10002565,56,1,-36
48552,NI-2012-1930,FUR-TEN-10003900,8,1,-12
48633,NI-2012-4520,FUR-HAR-10002178,45,1,-78
45721,TU-2012-3200,TEC-ENE-10000895,16,1,-19
49340,NI-2012-9990,TEC-MOT-10001088,52,1,-71
21275,ID-2012-23516,TEC-PH-10003927,167,2,-40
30752,ID-2012-83149,FUR-BO-10004806,1568,6,209
30751,ID-2012-83149,TEC-PH-10002094,767,2,-179
21787,ID-2012-61659,TEC-CO-10002350,567,3,-522
48988,TU-2012-6920,TEC-MOT-10004682,115,4,-46
49871,TU-2012-3220,FUR-TEN-10000002,10,1,-12
45688,NI-2012-8570,FUR-BUS-10004854,207,4,-269
30867,ID-2012-86943,TEC-CO-10002062,513,6,-86
14037,ES-2012-1205030,FUR-BO-10000596,1579,4,614
48973,TU-2012-1690,TEC-BEL-10003896,31,2,-33
48970,TU-2012-1690,TEC-BRO-10001938,151,1,-143
20924,ID-2012-37082,FUR-BO-10002308,471,3,0
20925,ID-2012-37082,FUR-CH-10004306,158,4,4
50416,LH-2013-6470,FUR-ADV-10000183,95,6,-219
41340,TU-2013-2390,TEC-OKI-10003655,21,1,-30
43076,TU-2013-9790,FUR-DEF-10003676,9,1,-13
12848,ES-2013-2481532,FUR-CH-10003033,429,8,-225
23527,ID-2013-10713,FUR-TA-10001531,108,2,-390
23529,ID-2013-10713,TEC-PH-10000780,981,3,-177
41625,NI-2013-5990,TEC-BEL-10002678,34,1,-23
29115,ID-2013-54715,TEC-AC-10004054,71,2,-26
49262,TU-2013-1100,FUR-SAF-10003160,220,4,-132
49261,TU-2013-1100,TEC-HEW-10002435,345,6,-363
30893,ID-2013-83226,TEC-CO-10002538,232,2,-70
42364,TU-2013-5490,TEC-SAN-10003336,23,1,-24
42362,TU-2013-5490,TEC-STA-10003330,101,1,-43
42363,TU-2013-5490,TEC-MOT-10002260,179,6,-152
46789,TU-2013-1250,FUR-BUS-10002040,147,1,-103
49630,TU-2013-3800,TEC-HP -10000464,418,6,-199
10599,IT-2013-5316481,TEC-AC-10002900,21,1,-14
46015,NI-2013-7980,FUR-NOV-10002911,25,1,-55
11994,IT-2013-2410050,FUR-CH-10003540,467,9,-26
24221,ID-2013-51446,FUR-CH-10001203,135,2,-27
24219,ID-2013-51446,TEC-AC-10000866,641,5,-423
24220,ID-2013-51446,TEC-PH-10003546,205,3,-103
31044,IN-2013-83534,TEC-PH-10004800,89,2,-2
12125,ES-2013-2481532,TEC-PH-10003601,196,5,-111
26601,IN-2013-51292,FUR-TA-10000038,1837,3,184
42672,TU-2013-7860,TEC-BRO-10003401,152,2,-152
42671,TU-2013-7860,TEC-MOT-10004136,234,4,-88
48034,NI-2013-8060,FUR-ADV-10002601,31,2,-23
43638,TU-2013-3840,TEC-EPS-10001323,19,1,-5
49805,TU-2013-5140,FUR-DEF-10000495,20,1,-29
15175,ES-2014-1995148,FUR-FU-10004459,60,2,-10
15231,ES-2014-5666077,TEC-PH-10004910,248,2,105
15043,IT-2014-3150765,FUR-BO-10002003,2830,13,-1981
27557,IN-2014-69646,FUR-FU-10000783,27,2,2
43616,TU-2014-3270,FUR-OFF-10000303,57,1,-80
43618,TU-2014-3270,TEC-MEM-10001732,17,1,-12
25289,ID-2014-58572,FUR-CH-10002966,576,4,-122
25290,ID-2014-58572,TEC-PH-10004300,136,4,-8
25288,ID-2014-58572,TEC-PH-10004578,228,7,-119
13028,ES-2014-4435694,TEC-PH-10000270,196,5,-7
15639,ES-2014-3035931,FUR-FU-10003619,176,5,-13
19620,IT-2014-4405777,FUR-CH-10002970,83,3,-81
11170,IT-2014-3101005,TEC-MA-10004584,93,4,0
42195,TU-2014-4490,TEC-APP-10001340,59,2,-68
11204,ES-2014-5848816,TEC-MA-10003261,76,1,31
11201,ES-2014-5848816,TEC-PH-10003683,781,5,165
41610,TU-2014-5590,FUR-SAF-10000881,67,1,-42
16732,IT-2014-1966077,FUR-CH-10003499,134,2,-34
12441,IT-2014-1612191,TEC-MA-10000982,1316,7,-527
26711,IN-2014-12330,TEC-PH-10002991,1272,4,-1094
45787,TU-2014-6040,TEC-CIS-10001877,129,4,-151
15856,IT-2014-3581068,FUR-CH-10003114,288,4,-180
49242,TU-2014-9100,FUR-SAF-10001949,40,2,-52
49861,TU-2014-3690,FUR-OFF-10003688,111,2,-111
17239,IT-2014-3613065,FUR-FU-10003046,385,11,-77
25618,IN-2014-71956,FUR-BO-10004529,252,3,-192
49643,NI-2014-9710,TEC-MEM-10000178,87,4,-82
43458,TU-2014-3680,FUR-SAF-10001322,238,4,-261
15655,ES-2014-1204900,FUR-CH-10002030,417,3,-78
50625,UG-2014-9530,FUR-SAU-10002540,88,2,-161
11626,IT-2014-2226547,TEC-PH-10004882,117,3,-6
49086,LH-2014-2410,TEC-SHA-10000971,89,1,-184
49419,TU-2014-3030,TEC-OKI-10001385,125,1,-146
11302,IT-2014-3434836,TEC-CO-10003608,1279,8,-640
21816,ID-2014-67847,FUR-CH-10001756,155,4,45
12506,ES-2014-4262012,TEC-PH-10003762,4627,8,1439
19738,ES-2014-3352897,FUR-BO-10002892,2380,6,740
19739,ES-2014-3352897,FUR-FU-10001718,211,7,-32
43133,TU-2014-4210,TEC-KON-10004519,276,4,-255
28174,IN-2011-79761,FUR-FU-10000256,78,2,24
28175,IN-2011-79761,TEC-CO-10001895,697,3,-343
23610,ID-2011-62142,FUR-CH-10003354,159,5,-57
23609,ID-2011-62142,FUR-CH-10002872,1016,3,-278
23611,ID-2011-62142,FUR-FU-10004283,128,4,-19
28978,ID-2011-69772,FUR-FU-10002928,71,2,9
24939,IN-2011-31594,TEC-PH-10001990,2167,4,391
27155,IN-2011-51390,FUR-CH-10000660,333,1,18
26700,IN-2011-40715,FUR-BO-10004852,567,2,17
26701,IN-2011-40715,FUR-CH-10002743,176,4,-59
25237,ID-2011-18056,TEC-MA-10002468,1630,7,-283
30051,ID-2011-17237,TEC-AC-10001835,116,5,-66
30052,ID-2011-17237,TEC-MA-10001831,263,2,-67
26753,IN-2011-54155,TEC-MA-10002471,135,2,53
27174,ID-2011-54834,FUR-FU-10004074,94,5,-1
25368,ID-2011-37271,FUR-CH-10000117,117,2,-14
25371,ID-2011-37271,FUR-FU-10002459,160,5,-33
25370,ID-2011-37271,TEC-CO-10003353,154,2,-88
28805,IN-2011-55800,TEC-PH-10003348,519,5,111
28338,IN-2011-44761,FUR-BO-10004633,966,7,52
28343,IN-2011-44761,FUR-FU-10003235,83,1,-18
28339,IN-2011-44761,TEC-MA-10003170,171,4,64
28342,IN-2011-44761,TEC-PH-10004281,423,3,132
29829,ID-2011-31699,FUR-BO-10002031,853,3,-171
28871,IN-2012-33162,FUR-CH-10003336,227,5,-34
20886,ID-2012-73391,FUR-BO-10001216,220,2,17
20885,ID-2012-73391,FUR-CH-10003419,178,3,-26
20884,ID-2012-73391,TEC-CO-10004267,191,2,-65
24553,IN-2012-33064,TEC-AC-10002688,163,3,-3
22467,ID-2012-75316,FUR-CH-10000026,484,5,-152
30257,ID-2012-64844,FUR-BO-10000676,164,2,-76
27382,ID-2012-46392,FUR-FU-10000783,25,2,0
28122,IN-2012-31937,TEC-CO-10001157,1102,12,140
20425,ID-2012-60427,TEC-AC-10001022,105,5,-54
27596,IN-2012-46560,TEC-MA-10001360,403,4,146
25693,IN-2012-40736,TEC-PH-10002742,396,3,-21
27698,ID-2012-40750,TEC-CO-10002578,1193,7,-184
21695,ID-2012-64655,FUR-BO-10000883,78,1,-45
22735,ID-2012-31419,FUR-BO-10001874,193,2,-51
24786,ID-2012-12869,TEC-AC-10002172,154,4,-96
26937,IN-2013-45377,TEC-PH-10000720,977,7,247
21937,ID-2013-48149,FUR-CH-10003836,752,7,-10
20505,IN-2013-29676,FUR-CH-10003232,1376,4,94
29935,ID-2013-16593,FUR-CH-10001204,214,3,35
29936,ID-2013-16593,TEC-CO-10001410,178,2,-96
22912,ID-2013-68568,FUR-CH-10000694,180,3,-12
29868,IN-2013-11525,FUR-FU-10002292,64,2,12
25807,IN-2013-30460,TEC-CO-10003917,802,5,345
28975,IN-2013-35031,FUR-FU-10000647,62,2,3
21512,IN-2013-29879,FUR-CH-10004572,135,3,20
23211,IN-2013-53609,FUR-CH-10000258,134,2,-39
23187,IN-2013-44005,TEC-PH-10003613,1362,12,49
28729,ID-2013-65852,FUR-BO-10001212,555,2,-229
23104,IN-2013-54939,TEC-PH-10004682,441,6,27
27603,ID-2013-58579,FUR-FU-10002803,36,2,-8
22240,ID-2014-31125,FUR-CH-10000027,1033,3,-165
22238,ID-2014-31125,FUR-FU-10002598,73,2,17
24908,IN-2014-23663,TEC-PH-10003613,340,3,12
24863,ID-2014-33638,TEC-CO-10002316,743,8,-114
21804,ID-2014-76856,TEC-AC-10004252,21,1,-17
24048,ID-2014-63955,TEC-AC-10000860,146,5,-97
27308,ID-2014-45104,FUR-CH-10000187,208,5,0
27799,IN-2014-74833,TEC-CO-10004981,726,3,141
27798,IN-2014-74833,TEC-PH-10004350,505,8,128
28417,IN-2014-69100,TEC-PH-10004221,378,4,76
24461,IN-2014-60105,FUR-CH-10002207,127,3,29
29436,ID-2014-34303,TEC-PH-10004544,195,2,5
22208,ID-2014-76009,TEC-AC-10002335,122,2,-101
20920,IN-2014-29207,FUR-BO-10001073,551,2,-158
20921,IN-2014-29207,TEC-AC-10002688,271,5,-5
22745,IN-2014-10293,TEC-PH-10004675,138,1,23
29112,ID-2014-15025,TEC-AC-10004652,41,2,-19
29113,ID-2014-15025,TEC-PH-10000720,419,3,106
23452,IN-2014-37033,TEC-CO-10002376,893,3,393
23455,IN-2014-37033,TEC-CO-10004170,1000,3,269
25271,IN-2014-17580,FUR-CH-10000974,2842,8,189
25272,IN-2014-17580,FUR-CH-10000430,252,2,47
24798,ID-2014-26001,TEC-PH-10001921,340,3,-25
23186,ID-2014-15179,TEC-AC-10000111,61,3,-54
29470,ID-2014-34254,FUR-BO-10004541,679,2,73
29356,ID-2014-77703,TEC-PH-10003430,312,3,-46
28842,ID-2014-37516,FUR-CH-10002966,135,1,-40
28839,ID-2014-37516,TEC-CO-10002108,563,6,130
23264,ID-2014-64949,FUR-CH-10000432,400,3,-115
22511,ID-2014-42717,TEC-AC-10000596,555,9,-31
17314,IT-2011-4603506,TEC-AC-10003265,388,3,-357
13544,ES-2011-3305419,TEC-PH-10003439,710,5,142
19982,ES-2011-3592923,TEC-CO-10002796,1292,4,-137
19979,ES-2011-3592923,TEC-MA-10003261,361,5,132
19984,ES-2011-3592923,TEC-PH-10002018,568,4,73
17573,IT-2011-4378136,FUR-FU-10000267,218,5,-10
16305,IT-2011-1781238,FUR-CH-10001582,1262,3,-42
11473,ES-2011-5941122,FUR-CH-10004969,200,4,22
11865,ES-2011-2072928,FUR-CH-10000685,1234,3,370
16970,IT-2011-4230809,TEC-PH-10002586,443,8,-58
20261,IT-2011-2866156,TEC-PH-10000158,349,3,-21
12822,ES-2012-5613626,FUR-CH-10003808,151,3,-48
15383,IT-2012-1576508,FUR-CH-10003794,140,3,34
13373,IT-2012-3719538,TEC-CO-10004664,124,1,-15
19527,ES-2012-3566481,TEC-PH-10000641,948,13,126
16692,ES-2012-4400520,TEC-PH-10004827,129,2,49
10439,IT-2012-2655811,TEC-AC-10002530,86,4,-29
17609,ES-2012-1607446,FUR-BO-10001873,467,3,-26
17608,ES-2012-1607446,TEC-CO-10004558,431,4,-46
17607,ES-2012-1607446,TEC-MA-10001934,646,3,213
12889,ES-2012-1191624,TEC-CO-10001375,673,3,222
10910,ES-2012-5677695,FUR-CH-10003842,518,8,63
15887,ES-2012-5560916,FUR-CH-10003848,258,2,75
18837,IT-2012-5588535,FUR-BO-10004999,1182,3,499
16076,ES-2012-4913400,TEC-PH-10004823,1622,3,534
19413,IT-2012-3605163,FUR-CH-10002477,1285,3,414
10763,IT-2012-4338663,TEC-PH-10003847,183,5,-128
11884,ES-2012-2624597,TEC-MA-10001210,134,3,-13
13860,ES-2012-3877819,FUR-CH-10002085,222,3,81
19669,ES-2012-2854342,FUR-CH-10001237,435,3,87
18574,ES-2012-4702768,TEC-CO-10000178,632,5,-22
11910,IT-2012-2052939,TEC-CO-10000556,612,2,-65
16808,IT-2012-2290234,TEC-MA-10004955,598,4,-49
12627,IT-2012-5541817,FUR-BO-10001165,1027,7,-719
12629,IT-2012-5541817,TEC-MA-10004655,84,2,-75
20134,ES-2012-5158081,FUR-CH-10002830,451,4,118
10771,ES-2012-4269542,FUR-BO-10002781,350,2,105
14400,ES-2012-5993404,FUR-BO-10001010,498,5,56
11833,ES-2013-5504883,TEC-MA-10000461,262,1,-12
11832,ES-2013-5504883,TEC-MA-10002521,448,3,-53
11596,ES-2013-5361913,FUR-CH-10002970,564,9,69
11594,IT-2013-3084790,TEC-AC-10004144,139,5,-139
20181,ES-2013-4916727,TEC-PH-10003620,146,3,-167
12881,IT-2013-5472233,FUR-FU-10000072,45,3,-6
12883,IT-2013-5472233,FUR-FU-10001760,30,2,4
13114,ES-2013-1925248,TEC-CO-10001342,2753,9,842
18980,IT-2013-3642735,TEC-MA-10004955,598,4,-49
20042,ES-2013-3575875,FUR-BO-10001892,1050,3,-23
20044,ES-2013-3575875,FUR-CH-10000479,1272,3,551
20043,ES-2013-3575875,FUR-CH-10000213,884,6,49
20045,ES-2013-3575875,TEC-CO-10004558,324,3,-34
20046,ES-2013-3575875,TEC-CO-10003525,107,1,40
17814,ES-2013-5277755,FUR-BO-10000155,547,5,225
12059,IT-2013-1770521,TEC-CO-10004138,249,2,-434
10752,ES-2013-3927096,TEC-CO-10000270,541,2,-32
17640,ES-2013-3916740,FUR-TA-10004722,1545,5,-547
18261,ES-2013-4025623,FUR-CH-10003248,42,1,3
14450,ES-2013-3382466,TEC-CO-10000500,322,2,-30
12232,IT-2013-3253363,TEC-PH-10001732,339,4,-217
18010,ES-2013-2271399,TEC-PH-10000037,1052,8,-111
17684,ES-2013-3501129,FUR-TA-10002467,1677,3,309
19327,ES-2014-2518452,TEC-PH-10000309,737,5,208
19079,IT-2014-4445923,TEC-MA-10000327,482,7,-6
18503,ES-2014-5727003,FUR-CH-10003365,2093,5,721
11407,ES-2014-3223979,FUR-BO-10003903,1157,9,-13
14585,IT-2014-1918237,TEC-CO-10004034,1076,4,-38
10516,ES-2014-2938679,TEC-PH-10001664,305,5,104
17881,ES-2014-1538808,FUR-CH-10002891,1228,3,14
20172,ES-2014-1080192,FUR-BO-10004947,676,5,195
20173,ES-2014-1080192,FUR-BO-10002632,669,5,74
15784,ES-2014-4798738,TEC-PH-10003137,829,7,146
17318,ES-2014-5160909,FUR-CH-10003026,73,3,-36
17317,ES-2014-5160909,FUR-FU-10003651,71,4,-14
16108,ES-2014-5530354,TEC-CO-10001839,820,5,38
16109,ES-2014-5530354,TEC-PH-10000493,4877,9,746
19622,IT-2014-1813491,FUR-BO-10000279,1854,5,433
19621,IT-2014-1813491,FUR-TA-10004748,623,3,-192
16850,ES-2014-4375159,FUR-BO-10003541,742,2,198
16851,ES-2014-4375159,TEC-PH-10002645,365,3,107
14211,ES-2014-1181938,TEC-PH-10004297,557,5,-26
10931,ES-2014-1277554,FUR-FU-10003325,158,4,62
19247,ES-2014-1077620,FUR-CH-10001039,269,2,66
13832,ES-2014-4147771,FUR-CH-10001037,112,2,15
14523,ES-2014-4226673,TEC-MA-10003923,314,3,-41
10820,IT-2014-2019502,FUR-CH-10003249,241,3,-27
10823,IT-2014-2019502,TEC-CO-10002601,1462,9,-17
11112,ES-2014-5566428,FUR-CH-10003248,127,3,10
18937,ES-2014-5017334,TEC-CO-10004252,586,5,104
7313,US-2011-153591,FUR-BO-10004980,196,1,-34
9010,US-2011-165477,FUR-CH-10001944,235,3,-38
9012,US-2011-165477,FUR-CH-10000343,731,3,119
437,US-2011-122651,FUR-TA-10002088,182,3,-267
6108,US-2011-159793,FUR-CH-10004194,53,1,18
6105,US-2011-159793,TEC-MA-10001922,52,5,-62
2716,US-2011-102281,FUR-CH-10001490,859,7,-365
2720,US-2011-102281,FUR-TA-10003371,38,1,-88
2718,US-2011-102281,TEC-AC-10004853,28,1,-36
2719,US-2011-102281,TEC-CO-10001450,224,6,-266
2723,US-2011-102281,TEC-MA-10003361,212,3,-133
2724,US-2011-102281,TEC-PH-10002387,78,2,-33
1029,US-2011-119711,TEC-CO-10000887,421,3,-75
1663,US-2012-159982,FUR-CH-10004547,57,2,-10
7318,US-2012-149650,FUR-CH-10004478,269,6,-3
9331,MX-2012-162712,TEC-AC-10000890,276,2,48
8761,MX-2012-141341,TEC-CO-10000534,961,6,17
7486,MX-2012-140704,FUR-BO-10004459,540,6,-7
7485,MX-2012-140704,TEC-CO-10001978,636,5,266
1436,MX-2012-151680,TEC-CO-10002271,1180,6,139
7160,MX-2012-134817,FUR-CH-10001634,143,2,-18
1047,MX-2012-133172,FUR-CH-10003559,68,2,25
1052,MX-2012-133172,FUR-TA-10000855,113,2,-233
1048,MX-2012-133172,FUR-TA-10002885,343,4,-800
7823,MX-2012-102428,FUR-CH-10001607,89,1,19
5036,MX-2012-100055,TEC-CO-10002063,593,3,76
6082,MX-2012-154753,FUR-CH-10002132,137,2,48
6083,MX-2012-154753,FUR-CH-10000336,66,2,-8
7687,MX-2012-136686,FUR-FU-10002422,97,5,-89
7686,MX-2012-136686,TEC-PH-10001095,39,1,-5
4167,US-2012-158113,FUR-CH-10000656,266,3,30
4168,US-2012-158113,FUR-FU-10000242,71,2,-26
4166,US-2012-158113,FUR-FU-10000790,19,3,-17
7270,MX-2012-127404,FUR-TA-10002912,2280,5,228
9787,US-2012-126284,TEC-CO-10002427,209,2,-8
6062,MX-2012-126634,TEC-CO-10002110,384,4,138
8240,MX-2012-139276,FUR-BO-10002985,320,4,68
1040,MX-2012-100979,FUR-BO-10003688,336,5,92
9370,US-2012-103814,FUR-TA-10003597,640,6,-1025
9364,US-2012-103814,FUR-TA-10004308,188,2,-175
9365,US-2012-103814,TEC-MA-10003422,28,3,-34
4861,MX-2012-154186,TEC-CO-10001589,253,1,113
3064,US-2012-121741,TEC-CO-10002700,307,4,-22
1114,MX-2012-111024,FUR-TA-10004937,1392,3,-122
574,MX-2012-106740,TEC-CO-10003135,378,3,166
9829,MX-2012-112291,TEC-CO-10000372,97,1,10
4444,MX-2013-159583,TEC-CO-10002617,1054,5,441
953,MX-2013-136721,FUR-CH-10001795,320,7,56
952,MX-2013-136721,TEC-CO-10002113,586,6,181
5607,MX-2013-166471,TEC-CO-10000422,190,2,83
5784,US-2013-131429,TEC-CO-10002201,201,4,-91
1032,US-2013-119956,FUR-TA-10001496,510,2,-51
4571,MX-2013-118577,TEC-CO-10000395,639,3,319
5979,US-2013-159660,TEC-CO-10000137,303,2,-82
4471,MX-2013-154130,TEC-CO-10003694,1214,6,-216
2373,MX-2013-104409,TEC-CO-10000956,254,2,34
5860,US-2013-122238,FUR-FU-10000110,205,14,-205
33,US-2013-167129,TEC-CO-10004904,942,8,-602
1639,MX-2013-137631,TEC-CO-10003160,1260,5,86
10051,US-2013-139010,FUR-BO-10004032,134,4,-80
7812,US-2013-153220,TEC-CO-10002586,158,2,23
3846,MX-2013-105781,FUR-CH-10004783,60,2,-5
3845,MX-2013-105781,FUR-CH-10004755,351,4,70
2326,MX-2013-142321,TEC-CO-10001177,69,1,-25
8268,MX-2013-169054,TEC-CO-10004171,224,2,89
8200,MX-2013-120481,TEC-CO-10002586,297,3,95
5986,MX-2013-167696,FUR-TA-10002519,2287,5,229
4088,US-2013-107104,TEC-CO-10001595,105,1,-7
7451,MX-2013-123659,FUR-CH-10004746,496,2,180
10054,US-2013-110520,TEC-PH-10004577,157,9,-90
10145,US-2013-165939,FUR-CH-10004151,78,3,-108
10147,US-2013-165939,FUR-CH-10000182,77,5,-37
3265,MX-2013-142734,TEC-CO-10002657,346,2,93
8205,MX-2013-149496,TEC-AC-10001407,41,2,2
9399,MX-2013-160087,FUR-TA-10001100,145,1,18
6679,MX-2013-157301,FUR-TA-10002827,790,3,197
5365,MX-2014-108889,FUR-BO-10002325,659,3,0
5363,MX-2014-108889,FUR-CH-10001374,383,9,120
9106,MX-2014-110303,TEC-PH-10001288,346,5,108
8346,MX-2014-155173,TEC-CO-10002759,486,3,9
5290,US-2014-126914,FUR-CH-10000414,230,8,-40
566,MX-2014-100811,FUR-BO-10004725,413,2,21
7420,MX-2014-123981,FUR-FU-10001765,21,2,-44
7419,MX-2014-123981,TEC-MA-10003998,102,3,-235
4920,MX-2014-157336,TEC-CO-10001818,1183,5,9
3294,US-2014-110597,FUR-TA-10000478,1940,7,339
7746,MX-2014-107657,FUR-BO-10000087,79,1,2
9865,US-2014-139703,TEC-PH-10004358,389,4,-15
8100,US-2014-136679,FUR-CH-10003195,139,2,-23
8014,US-2014-106012,TEC-CO-10002404,201,1,0
1855,MX-2014-114986,FUR-BO-10004423,464,7,162
1856,MX-2014-114986,FUR-CH-10000265,73,2,3
6954,MX-2014-169971,TEC-CO-10003212,649,4,25
7219,US-2014-147704,TEC-CO-10000956,286,3,-44
5652,MX-2014-167899,TEC-AC-10004743,660,5,132
5651,MX-2014-167899,TEC-PH-10003870,364,5,-37
10105,US-2014-130533,TEC-PH-10002867,186,5,-251
3470,US-2014-155061,TEC-AC-10004853,280,5,-39
9462,MX-2014-139129,TEC-CO-10004901,230,2,25
8040,US-2014-102827,FUR-FU-10004787,144,4,-133
6978,MX-2014-155096,TEC-CO-10000771,252,1,65
5994,MX-2014-103758,TEC-CO-10003655,1259,5,376
3546,MX-2014-117513,TEC-CO-10002065,350,2,38
3031,MX-2014-154613,TEC-CO-10003931,635,3,-1
9671,MX-2014-154858,FUR-CH-10004219,59,2,4
